Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
50,No,Travel_Frequently,1234,Research & Development,20,5,Medical,2,Male,3,4,Healthcare Representative,3,11245,2,Yes,15,3,3,32,3,30,8,12
32,No,Travel_Rarely,634,Research & Development,5,4,Other,2,Female,4,1,Research Scientist,4,3312,3,No,17,3,4,6,3,3,2,0
44,No,Travel_Rarely,1313,Research & Development,7,3,Medical,2,Female,3,5,Research Director,4,19049,0,Yes,14,3,4,23,2,22,7,1
30,No,Travel_Rarely,241,Research & Development,7,3,Medical,2,Male,2,1,Research Scientist,2,2141,1,No,12,3,2,6,2,6,4,1
45,No,Travel_Rarely,1015,Research & Development,5,5,Medical,3,Female,1,2,Laboratory Technician,1,5769,1,Yes,14,3,1,10,3,10,7,1
45,No,Non-Travel,336,Sales,26,3,Marketing,1,Male,2,2,Sales Executive,1,4385,1,No,15,3,1,10,3,10,7,4
31,No,Travel_Frequently,715,Sales,2,4,Other,4,Male,3,2,Sales Executive,1,5332,7,No,13,3,4,10,3,5,2,0
36,No,Travel_Rarely,559,Research & Development,12,4,Life Sciences,3,Female,3,2,Manufacturing Director,3,4663,9,Yes,12,3,2,7,3,3,2,1
34,No,Travel_Frequently,426,Research & Development,10,4,Life Sciences,3,Male,4,2,Manufacturing Director,4,4724,1,No,13,3,1,9,3,9,7,7
49,No,Travel_Rarely,722,Research & Development,25,4,Life Sciences,3,Female,3,1,Laboratory Technician,1,3211,1,No,14,3,4,10,2,9,6,1
39,No,Travel_Rarely,1387,Research & Development,10,5,Medical,2,Male,3,2,Manufacturing Director,1,5377,2,No,13,3,4,10,3,7,7,7
27,No,Travel_Rarely,1302,Research & Development,19,3,Other,4,Male,2,1,Laboratory Technician,1,4066,1,No,11,3,1,7,3,7,7,0
35,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,2,Male,4,2,Research Scientist,1,5208,1,No,11,3,4,16,3,16,15,1
28,No,Travel_Rarely,580,Research & Development,27,3,Medical,2,Female,1,2,Manufacturing Director,1,4877,0,No,21,4,2,6,2,5,3,0
21,No,Travel_Rarely,546,Research & Development,5,1,Medical,3,Male,3,1,Research Scientist,4,3117,1,No,18,3,3,3,3,2,2,2
18,Yes,Travel_Frequently,544,Sales,3,2,Medical,2,Female,3,1,Sales Representative,4,1569,1,Yes,12,3,3,0,4,0,0,0
47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,4,Female,3,5,Manager,3,19658,3,No,11,3,3,27,3,5,2,1
39,No,Travel_Rarely,170,Research & Development,3,2,Medical,3,Male,2,2,Laboratory Technician,3,3069,0,No,15,3,4,11,3,10,8,0
40,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,Female,2,3,Manufacturing Director,3,10435,1,No,13,3,4,18,3,18,15,14
35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,3,Female,3,2,Healthcare Representative,3,4148,1,No,12,3,4,15,3,14,11,2
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,3,Male,3,2,Manufacturing Director,3,5768,3,No,17,3,1,9,2,4,3,0
39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,Female,3,2,Manufacturing Director,3,5042,0,No,13,3,4,10,1,9,2,3
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,4,Female,2,2,Manufacturing Director,4,5770,1,No,19,3,1,10,3,10,7,3
38,No,Travel_Rarely,397,Research & Development,2,2,Medical,4,Female,2,3,Manufacturing Director,3,7756,3,Yes,19,3,4,10,4,5,4,0
35,Yes,Travel_Rarely,737,Sales,10,3,Medical,4,Male,2,3,Sales Executive,1,10306,9,No,17,3,3,15,3,13,12,6
37,No,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,3,1,Research Scientist,2,3936,1,No,11,3,1,8,1,8,4,7
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,3,Female,3,3,Manufacturing Director,4,7945,6,Yes,15,3,4,18,2,4,2,3
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,Male,3,2,Human Resources,4,5743,4,Yes,11,3,3,14,3,10,7,0
48,No,Travel_Frequently,365,Research & Development,4,5,Medical,3,Male,2,4,Manager,4,15202,2,No,25,4,2,23,3,2,2,2
35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1,Male,1,2,Sales Executive,4,5440,6,Yes,14,3,4,7,2,2,2,2
24,No,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,Female,3,1,Research Scientist,4,3760,1,Yes,13,3,3,6,3,6,3,1
27,No,Travel_Rarely,486,Research & Development,8,3,Medical,2,Female,4,1,Research Scientist,3,3517,7,No,17,3,1,5,3,3,2,0
27,No,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,3,1,Research Scientist,4,2580,2,No,13,3,3,6,2,4,2,1
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,2166,3,Yes,14,3,2,10,1,4,2,0
29,No,Travel_Rarely,469,Sales,10,3,Medical,3,Male,2,2,Sales Executive,3,5869,9,No,11,3,3,8,3,5,2,1
36,No,Travel_Rarely,711,Research & Development,5,4,Life Sciences,2,Female,3,3,Healthcare Representative,1,8008,4,No,12,3,3,9,3,3,2,0
25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,4,Male,4,2,Manufacturing Director,3,5206,1,No,17,3,3,7,3,7,7,0
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,4,Male,3,2,Manufacturing Director,2,5295,4,No,21,4,3,7,3,5,4,1
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,Female,3,4,Research Director,2,16413,3,No,16,3,2,27,3,4,2,1
50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,4,Female,2,3,Research Director,1,13269,5,No,15,3,3,19,3,14,11,1
20,No,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,3,1,Sales Representative,3,2783,1,No,19,3,1,2,3,2,2,2
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,3,2,Research Scientist,2,5433,1,No,12,3,3,11,3,11,8,7
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,2,2013,2,No,11,3,3,15,3,4,3,1
49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,2,4,Healthcare Representative,3,13966,2,Yes,19,3,2,30,3,15,11,2
36,No,Non-Travel,894,Research & Development,1,4,Medical,4,Female,2,2,Manufacturing Director,3,4374,0,No,15,3,3,4,3,3,2,1
36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,4,Male,4,2,Healthcare Representative,1,6842,6,No,20,4,1,13,3,5,4,0
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,2,Female,3,4,Manager,3,17426,3,No,25,4,3,36,3,10,8,4
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,3,Male,2,4,Research Director,3,17603,1,No,24,4,1,14,3,14,10,6
35,Yes,Travel_Frequently,880,Sales,12,4,Other,4,Male,3,2,Sales Executive,4,4581,3,Yes,24,4,1,13,4,11,9,6
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,3,2,Research Scientist,4,4735,7,No,15,3,4,19,4,13,11,2
29,No,Travel_Rarely,991,Sales,5,3,Medical,1,Male,2,2,Sales Executive,2,4187,1,Yes,13,3,2,10,2,10,0,0
33,No,Travel_Rarely,392,Sales,2,4,Medical,4,Male,3,2,Sales Executive,4,5505,1,No,14,3,3,6,3,6,2,0
32,No,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,3,2,Research Scientist,2,5470,0,No,13,3,3,10,2,9,5,1
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,Female,3,2,Sales Executive,4,5476,1,No,11,3,1,10,3,10,0,0
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,3,1,Laboratory Technician,1,2587,4,Yes,16,3,2,17,2,2,2,2
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,2,1,Laboratory Technician,2,2440,1,No,22,4,2,4,3,4,3,3
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,4,4,Manager,2,15972,6,No,14,3,3,29,3,3,2,1
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,3,4,Manager,3,15379,4,No,14,3,1,23,3,8,7,0
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,3,3,Sales Executive,3,7082,3,Yes,16,3,4,21,3,2,0,0
20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,3,1,Sales Representative,1,2728,1,No,11,3,1,2,3,2,2,0
33,No,Non-Travel,530,Sales,16,3,Life Sciences,3,Female,3,2,Sales Executive,4,5368,1,Yes,25,4,3,7,3,6,5,1
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,Male,3,2,Healthcare Representative,3,5347,6,No,14,3,2,10,2,3,2,0
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,3,1,Human Resources,4,3195,4,Yes,18,3,1,8,3,2,2,2
23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,4,Male,2,1,Laboratory Technician,3,3989,1,Yes,11,3,1,5,3,5,4,1
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,4,Female,3,1,Laboratory Technician,3,3306,7,No,19,3,4,7,2,0,0,0
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,4,3,Healthcare Representative,4,7005,3,No,15,3,3,11,3,4,3,1
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,4,Female,3,1,Sales Representative,3,2655,2,Yes,11,3,3,19,3,9,7,7
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,3,1,Laboratory Technician,2,1393,1,No,12,3,1,1,3,1,0,0
26,No,Non-Travel,786,Research & Development,7,3,Medical,4,Male,3,1,Laboratory Technician,4,2570,1,No,20,4,3,7,3,7,7,5
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,2,1,Research Scientist,2,3537,5,No,12,3,4,8,3,4,2,1
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,2,Male,2,2,Laboratory Technician,4,3986,1,No,14,3,3,15,4,15,10,4
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,3,Male,1,3,Healthcare Representative,4,10883,3,No,20,4,3,19,4,1,0,0
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,2,Male,4,1,Laboratory Technician,2,2028,1,No,18,3,4,14,3,14,11,2
37,No,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,1,2,Sales Executive,4,9525,1,No,14,3,3,6,2,6,3,1
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,2,1,Research Scientist,4,2929,1,No,12,3,2,10,3,10,9,8
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,3,Male,3,1,Sales Representative,4,2275,1,Yes,21,4,2,3,3,3,2,0
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,4,3,Healthcare Representative,4,7879,1,Yes,19,3,2,9,3,8,7,6
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,Male,2,1,Research Scientist,4,4930,0,Yes,14,3,3,6,4,5,4,1
43,No,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,3,2,Sales Executive,4,7847,1,Yes,17,3,1,10,3,10,9,8
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,3,Male,4,1,Research Scientist,3,4401,1,No,16,3,4,5,3,5,3,0
41,No,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,3,3,Sales Executive,3,9241,1,No,12,3,2,10,3,10,8,8
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,4,Female,3,1,Laboratory Technician,3,2974,9,No,17,3,3,9,3,5,3,1
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,3,Female,3,2,Sales Representative,4,4502,3,No,15,3,3,17,2,13,7,6
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,2,3,Healthcare Representative,3,10748,3,No,23,4,4,25,2,23,15,14
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,1,1,Human Resources,3,1555,1,No,11,3,3,1,3,1,0,0
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,1,4,Sales Executive,3,12936,7,No,11,3,3,25,1,23,5,14
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,1,1,Laboratory Technician,3,2305,1,No,15,3,3,3,4,3,2,0
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,2,4,Research Director,2,16704,1,No,11,3,3,21,3,21,6,8
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,3,1,Research Scientist,3,3433,6,No,13,3,1,10,2,5,2,1
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,3,1,Laboratory Technician,3,3477,1,No,14,3,4,6,4,5,2,0
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,3,Male,1,2,Human Resources,2,6430,6,No,19,3,2,10,3,3,2,1
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,6516,2,Yes,16,3,2,18,3,1,0,0
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,3,1,Laboratory Technician,1,3907,1,No,13,3,2,6,4,6,2,1
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,3,2,Healthcare Representative,2,5562,6,No,14,3,4,19,3,10,7,0
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,6883,2,No,16,3,2,17,3,7,7,0
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,3,1,Research Scientist,4,2862,1,No,12,3,2,10,2,10,0,0
47,No,Non-Travel,543,Sales,2,4,Marketing,3,Male,3,2,Sales Executive,2,4978,7,No,11,3,4,4,1,1,0,0
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,3,3,Sales Executive,4,10368,4,Yes,12,3,2,13,2,10,6,0
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,2,2,Sales Executive,1,6134,5,Yes,13,3,2,16,3,2,2,2
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,1,2,Sales Executive,2,6735,6,No,15,3,2,10,3,0,0,0
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,3,1,Laboratory Technician,2,3295,1,No,13,3,3,3,1,3,2,1
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,3,2,Manufacturing Director,4,5238,2,No,20,4,4,9,2,5,4,1
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,6472,1,Yes,15,3,4,9,3,9,8,5
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,9610,3,No,13,3,3,10,1,4,3,0
40,No,Travel_Rarely,611,Sales,7,4,Medical,2,Male,3,5,Manager,2,19833,1,No,14,3,2,21,2,21,8,12
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,1,3,Human Resources,3,9756,4,No,21,4,3,9,4,5,0,0
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,2,1,Research Scientist,1,4968,0,No,16,3,4,10,3,9,7,0
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,3,1,Human Resources,4,2145,0,No,14,3,4,3,3,2,2,2
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,2,1,Human Resources,4,2180,6,No,11,3,3,6,2,4,2,1
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,3,2,Sales Executive,3,8346,1,No,19,3,3,6,3,5,2,0
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,3,1,Research Scientist,4,3445,1,No,11,3,3,6,2,6,2,1
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,1,1,Sales Representative,2,2760,1,No,13,3,3,2,3,2,2,2
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,6294,8,Yes,12,3,4,10,4,3,2,0
30,No,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,2,3,Sales Executive,1,7140,2,No,11,3,1,12,3,7,7,1
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,4,1,Research Scientist,4,2932,0,Yes,14,3,1,6,3,5,0,1
33,No,Non-Travel,1283,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,5147,8,No,15,3,4,13,2,11,7,1
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,3,2,Sales Executive,4,4507,3,No,12,3,3,8,4,5,1,0
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,8564,2,Yes,20,4,3,11,2,0,0,0
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,2,1,Laboratory Technician,2,2468,4,No,14,3,2,9,2,6,1,0
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,3,3,Sales Executive,3,8161,2,No,13,3,1,10,3,1,0,0
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,2,1,Research Scientist,1,2109,1,No,13,3,3,1,3,1,0,0
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,5294,3,No,16,3,3,10,3,7,0,1
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,2718,2,No,14,3,2,12,3,7,7,0
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,5811,3,Yes,16,3,3,15,3,1,0,1
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,2,1,Research Scientist,3,2437,9,Yes,16,3,4,6,3,1,0,0
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,3,1,Laboratory Technician,2,2766,8,No,22,4,2,7,2,5,3,0
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,2,5,Research Director,1,19038,8,No,12,3,2,34,3,1,0,0
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,3,2,Research Scientist,2,3055,5,No,15,3,4,11,2,9,8,1
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,2289,1,No,20,4,2,5,3,5,3,0
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,3,2,Sales Executive,3,4001,1,Yes,14,3,3,15,3,15,14,0
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,Female,2,4,Manufacturing Director,3,12965,4,Yes,20,4,4,27,2,3,2,0
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,3,1,Human Resources,4,3539,0,No,13,3,2,10,3,9,7,1
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,1,2,Sales Executive,4,6029,5,No,12,3,1,6,3,2,2,2
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,3,1,Sales Representative,2,2679,1,No,13,3,2,1,3,1,0,1
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,2,1,Laboratory Technician,3,3702,1,No,11,3,2,5,3,5,4,0
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,3,1,Laboratory Technician,1,2398,1,Yes,17,3,3,1,3,1,0,0
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,2,2,Sales Executive,4,5468,1,No,14,3,1,13,3,12,7,5
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,13116,2,No,11,3,4,15,3,2,2,2
37,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,2,2,Sales Executive,2,4189,1,No,14,3,1,5,3,5,2,0
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,3,5,Research Director,4,19328,7,Yes,17,3,3,24,3,2,1,2
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,8321,7,Yes,13,3,4,15,3,12,8,5
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,2342,1,Yes,12,3,3,6,2,5,3,2
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,3,2,Human Resources,2,4071,2,No,13,3,3,19,2,10,0,4
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,3,2,Sales Executive,4,5813,1,Yes,18,3,4,10,3,10,7,7
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,3143,6,No,19,3,2,14,3,10,8,7
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,2044,1,No,11,3,3,5,4,5,3,0
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,13464,7,No,21,4,3,9,3,4,3,2
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,2,2,Sales Executive,2,7991,8,No,15,3,3,6,3,2,2,2
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,3377,4,No,17,3,4,7,2,4,3,0
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,4,2,Healthcare Representative,1,5538,5,No,18,3,3,10,2,0,0,0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,5762,2,No,14,3,3,15,3,7,7,1
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,2592,5,No,13,3,4,13,3,11,10,3
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,5346,4,No,17,3,3,11,2,7,1,0
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,4213,1,No,15,3,2,10,1,10,3,0
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,4127,2,No,18,3,4,7,3,2,1,2
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,3,1,Research Scientist,3,2438,4,No,13,3,3,7,2,3,2,1
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,6870,3,No,12,3,1,11,1,3,2,1
41,No,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,3,3,Sales Executive,3,10447,0,Yes,13,3,4,23,4,22,14,13
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,3,3,Manufacturing Director,3,9667,9,No,14,3,2,9,3,7,7,0
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,3,1,Human Resources,2,2148,0,Yes,11,3,3,6,3,5,1,1
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,3,2,Healthcare Representative,2,8926,4,No,22,4,4,13,4,9,7,3
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,6513,4,No,17,3,4,12,3,5,3,0
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,4,2,Sales Executive,3,6799,1,No,21,4,3,10,3,10,8,4
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,3,4,Manager,2,16291,4,No,22,4,4,37,2,16,9,14
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,1,1,Laboratory Technician,3,2705,0,No,16,3,2,6,4,5,4,0
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,10333,8,Yes,12,3,3,28,3,22,11,14
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,4448,2,No,12,3,2,15,3,7,4,7
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,3,2,Research Scientist,4,6854,4,No,15,3,2,14,2,7,1,1
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,3,3,Sales Executive,1,9637,2,No,14,3,4,9,3,3,2,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,3,1,Research Scientist,1,3591,1,No,25,4,3,3,3,3,2,1
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,5405,2,Yes,20,4,1,20,2,4,2,0
26,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,3,2,Sales Executive,4,4684,1,No,13,3,1,5,3,5,3,1
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,3,4,Research Director,3,15787,2,Yes,14,3,2,23,3,2,2,2
18,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,3,1,Research Scientist,3,1514,1,No,16,3,3,0,1,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,4,1,Human Resources,1,2956,0,No,17,3,3,2,3,1,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,2,1,Human Resources,1,2335,4,Yes,15,3,4,4,3,2,2,2
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,3,2,Sales Executive,3,5154,4,No,22,4,2,10,4,8,7,5
36,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,6962,4,Yes,22,4,4,15,3,1,0,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,3,2,Sales Executive,4,5675,1,No,20,4,3,7,3,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,2379,0,Yes,14,3,3,6,2,5,4,0
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,3,1,Laboratory Technician,4,3812,1,No,13,3,2,11,4,11,8,3
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,3,2,Sales Executive,4,4648,8,No,13,3,3,4,4,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,3,1,Research Scientist,3,2936,3,No,22,4,2,10,2,6,3,3
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,2105,4,No,12,3,3,7,3,2,2,2
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,3,3,Manufacturing Director,4,8578,3,No,14,3,3,12,2,9,8,4
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,3,1,Human Resources,4,2706,1,No,15,3,2,3,3,3,2,2
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,6384,8,No,17,3,4,11,3,7,0,1
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,3968,4,No,13,3,4,8,3,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,2,2,Sales Executive,2,9907,7,Yes,12,3,3,7,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,4,4,Sales Executive,1,13225,2,No,12,3,4,25,3,19,17,2
